food	0
event	1
/base/aareas	2
/base/louvre	3
/base/drwho1	4
/base/mediaextended	5
/base/popstra	6
music	7
user	8
freebase	9
people	10
/base/sameas	11
/base/australianpeople	12
organization	13
/base/animalpathology	14
/base/plopquiz	15
/base/parksandrecreation	16
/base/poetrybase	17
/base/adoption	18
/base/fandom	19
wine	20
/base/technologyofdoing	21
/base/americancomedy	22
location	23
/base/schemastaging	24
/base/foodrecipes	25
/base/scubadiving	26
/base/services	27
medicine	28
/base/motorcycle	29
/base/abcbirds	30
film	31
/base/engineering	32
/base/sonjabenskinmesherpaintings	33
/base/lakebase	34
/base/soapoperas	35
/base/theearlytravellersandvoyagers	36
/base/fuvkin	37
/base/piratesofthewirralpeninsula	38
/base/choppedandscrewedmusic	39
military	40
astronomy	41
/base/events	42
/base/tvfotc	43
award	44
/base/supertopics	45
/base/bbcbase	46
/base/england	47
/base/facetedbrowsing	48
/base/ipeople	49
/base/animal_synopses	50
/base/classiccorvettes	51
/base/iceandfire	52
transportation	53
/base/exercises	54
/base/parody	55
business	56
/base/writing	57
/base/mystery	58
/base/anglican	59
religion	60
/base/classicvideogames1	61
/base/magic	62
/base/radiostations	63
/base/folklore	64
/base/contraltosingers	65
/base/endorsements	66
/base/unitednations	67
/base/tdotoh	68
/base/surfing	69
/base/christianity	70
type	71
/base/digitalmedia	72
government	73
/base/disaster2	74
celebrities	75
/base/food_menu	76
book	77
american_football	78
/base/monster	79
/base/montana	80
/base/permaculture	81
/base/melomania	82
/base/saturdaynightlive	83
/base/dogbreed	84
/base/pimfortuyn	85
/base/caveart	86
/base/artistpainter	87
comic_books	88
biology	89
/base/animemanga	90
/base/minerals	91
/base/montagueinstitute	92
/base/paincrisis	93
visual_art	94
boats	95
ice_hockey	96
/base/windenergy	97
/base/nationalsportsteams	98
/base/engineering1	99
/base/bibkn	100
/base/searchengineoptimizationprovider	101
/base/livemusic	102
/base/websites	103
/base/tagasauris	104
/base/starshapedcitadelsandcities	105
martial_arts	106
/base/sharing	107
/base/argumentmaps	108
/base/andrewswerdlow	109
/base/mylifetimecom	110
royalty	111
/base/visleg	112
/base/webvideo	113
aviation	114
/base/usnationalparks	115
/base/newsevents	116
imdb	117
metropolitan_transit	118
/base/italianbooks	119
common	120
/base/marchmadness	121
law	122
/base/semanticnames	123
/base/univplus	124
/base/neutra	125
computer	126
/base/eating	127
/base/x2010fifaworldcupsouthafrica	128
/base/trails	129
geography	130
media_common	131
/base/activism	132
/base/barbie	133
broadcast	134
/base/cannapedia	135
olympics	136
/base/aubreymaturin	137
/base/thebigpitch	138
/base/godparents	139
/base/newthought	140
/base/fires	141
/base/lastfm	142
/base/creationism	143
/base/greatamericansongbookradio	144
/base/firsts	145
/base/nobelprizes	146
/base/mobilecomputers	147
/base/gunsnroses	148
/base/ecology	149
/base/biblioness	150
/base/flightnetwork	151
/base/phobias	152
/base/crime	153
/base/petbreeds	154
/base/community	155
tv	156
protected_sites	157
/base/psychoanalysis	158
/base/assassination	159
/base/government2	160
/base/giftcards	161
/base/sxswfilm	162
/base/coloniesandempire	163
/base/coronationofgeorgevi1937	164
/base/engineeringdraft	165
/base/shapedcities	166
/base/fossils	167
/base/postneolithic	168
/base/undergroundhumanthings	169
cvg	170
/base/aptamer	171
language	172
/base/anarchism	173
/base/chinacities	174
/base/naples	175
/base/londontheatres	176
/base/jewlib	177
/base/locarnointernationalfilmfestival	178
/base/mediaasset	179
/base/samplepro	180
/base/danceporn	181
sports	182
/base/setrakian	183
/base/burjkhalifa	184
travel	185
/base/vermont	186
/base/armstrade	187
/base/classificationsearch	188
/base/nasagcmd	189
/base/natlang	190
/base/zeropointv	191
/base/animalnames	192
geology	193
/base/stimulustracking	194
/base/atheism	195
/base/skills	196
/base/computerscience	197
/base/apartmentsinjerusalem	198
/base/infection	199
/base/hotels	200
/base/handball	201
/base/codeflow	202
/base/omnipop	203
/base/americancivilwar	204
/base/siswimsuitmodels	205
/base/ninamarlene	206
/base/monetarydebase	207
conferences	208
engineering	209
/base/afadafdf	210
/base/localfood	211
/base/pethealth	212
comic_strips	213
/base/landcover	214
chess	215
/base/dance	216
/base/bigsky	217
/base/tina526base	218
/base/politicalconventions	219
automotive	220
/base/victoriassecret	221
/base/bioventurist	222
/base/thoroughbredracing	223
/base/patronage	224
/base/musicpf	225
/base/scottishclans	226
/base/birdinfo	227
/base/greeneducation	228
/base/shanghaiinternationalfilmfestival	229
/base/cityofbari	230
/base/southlake	231
soccer	232
/base/mexicanfood	233
architecture	234
/base/hkiff	235
/base/socialsciencedata	236
/base/losgatosrestaurants	237
/base/yalebase	238
/base/saints	239
spaceflight	240
/base/concepts	241
/base/mybasexibei	242
/base/veterinarymedicine	243
/base/artbase1	244
/base/cdnpolitics	245
/base/skateboarding	246
/base/impressionism	247
/base/conservationaction	248
/base/architecture2	249
/base/references	250
/base/moscratch	251
/base/predict	252
/base/spain	253
/base/musiteca	254
/base/inspiration	255
/base/raiders	256
